Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
219403602,"15 Nov 2014, 12:42:07",Run 1.0,Run,"",863,2.06,,,false,,,activities/219403602.gpx,74.0,,863.0,838.0,2059.199951171875,3.799999952316284,,20.891700744628906,,68.30000305175781,92.0,15.899999618530273,0.024281300604343414,,,,,,,,,192.72804260253906,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
528981978,"28 Mar 2016, 13:22:25",Run 2.0,Run,"",876,2.27,,,false,,,activities/528981978.gpx,74.0,,876.0,849.0,2275.800048828125,4.099999904632568,,42.785400390625,,69.19999694824219,101.80000305175781,12.600000381469727,0.0263643991202116,,,,,,,,,215.04037475585938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
536430760,"5 Apr 2016, 13:14:39",Run 2.1,Run,"",728,2.24,,,false,,,activities/536430760.gpx,74.0,,728.0,728.0,2244.10009765625,4.5,,42.53120040893555,,69.4000015258789,101.4000015258789,14.699999809265137,0.05792969837784767,,,,,,,,,212.12176513671875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
564074714,"3 May 2016, 13:40:39",Run 2.2,Run,"",680,2.07,,,false,,,activities/564074714.gpx,74.0,,680.0,680.0,2078.39990234375,4.099999904632568,,22.40760040283203,,69.0999984741211,92.5999984741211,12.800000190734863,-0.019245600327849388,,,,,,,,,195.02838134765625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
566500320,"5 May 2016, 15:18:51",Run 2.3,Run,"",759,2.28,,,false,,,activities/566500320.gpx,74.0,,759.0,759.0,2283.300048828125,4.900000095367432,,32.69879913330078,,68.0999984741211,102.0999984741211,13.199999809265137,-0.07883329689502716,,,,,,,,,215.03128051757812,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
594863076,"31 May 2016, 13:33:20",Run 2.4,Run,"",693,2.09,,,false,,,activities/594863076.gpx,74.0,,693.0,693.0,2091.39990234375,4.400000095367432,,49.947200775146484,,72.0999984741211,101.5,16.5,0.0,,,,,,,,,198.41978454589844,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
597300667,"3 Jun 2016, 14:08:30",Run 2.5,Run,"",738,2.31,,,false,,,activities/597300667.gpx,74.0,,738.0,738.0,2314.60009765625,4.199999809265137,,37.67649841308594,,69.0,92.19999694824219,19.299999237060547,0.1036899983882904,,,,,,,,,219.05914306640625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
665323254,"5 Aug 2016, 12:29:39",Run 3.0,Run,"",777,2.06,,,false,,,activities/665323254.gpx,74.0,,777.0,753.0,2062.199951171875,5.900000095367432,,22.49329948425293,,68.9000015258789,92.80000305175781,14.699999809265137,-0.11153099685907364,,,,,,,,,192.2552490234375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
683839505,"21 Aug 2016, 13:58:59",Run 3.1 ,Run,,796,2.13,,,false,,,activities/683839505.gpx,74.0,,796.0,732.0,2129.300048828125,4.300000190734863,,37.719600677490234,,69.69999694824219,90.9000015258789,14.399999618530273,0.02348189987242222,,,,,,,,,200.7110137939453,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
695599054,"31 Aug 2016, 13:59:22",Afternoon Run 3.2,Run,,1048,3.10,,,false,,,activities/695599054.gpx,74.0,,1048.0,1048.0,3104.0,4.0,,20.93120002746582,,68.80000305175781,93.80000305175781,14.5,0.016108199954032898,,,,,,,,,288.6329040527344,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
697898837,"2 Sep 2016, 14:44:05",Afternoon Run 3.3,Run,,740,2.22,,,false,,,activities/697898837.gpx,74.0,,740.0,734.0,2227.89990234375,10.0,,19.19230079650879,,70.0999984741211,94.80000305175781,14.5,0.2827779948711395,,,,,,,,,209.94873046875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
701520372,"5 Sep 2016, 15:26:12",Run 3.4,Run,"",663,2.09,,,false,,,activities/701520372.gpx,74.0,,663.0,654.0,2097.39990234375,4.099999904632568,,37.749900817871094,,69.19999694824219,91.0,16.799999237060547,-0.028606800362467766,,,,,,,,,197.52874755859375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
